;ds;SAPRFMADR26;SAPRFMADR20;SAPRFMADR23;SAPRFMADR16;SAPRFMADR19;SAPRFMADR21;SAPRFMADR17;SAPRFMADR18;SAPRFMADR24;SAPRFMADR25;total;tipo
107;2023-01-23;29.10210680431097;18.883961522855845;36.66647536503135;20.897545624988606;8.598048112380482;6.172293239057116;5.631646953142792;1.6776023729390526;0.6225307651322093;0.0;128.25221075983842;historico
108;2023-01-30;28.622590586907414;24.986614727733183;26.118727973780103;25.98714701187841;14.520729586713614;3.4629792628372935;3.913693535332122;9.31725792262307;0.6362940260395376;0.04925925925925926;137.61529389310402;historico
109;2023-02-06;36.23852529737616;29.75112807367323;53.434141168201734;32.3775605663169;25.350813621101842;4.450325721435741;0.06703384590454747;8.709011303497542;0.7291063594901989;0.006944444444444444;191.11459040144234;historico
110;2023-02-13;55.07897357645017;32.22771553085681;41.177908133690586;36.00672302478156;18.91142850569384;4.892368874258598;2.9390401358148197;1.598504736852454;0.6438764348788049;0.0;193.4765389532776;historico
111;2023-02-20;19.060008298283464;18.831762497767457;15.466630893634814;17.395599601934318;10.58690945243234;2.805082574246251;3.9425336267949413;5.6714699656661125;0.2741645767540966;0.0;94.0341614875138;historico
112;2023-02-27;35.62008385988164;34.51119127844272;26.862610424067636;31.64021540332348;20.42512411652064;5.449700326711868;5.334955905952579;6.276435714677808;1.0775666079124016;0.0;167.19788363749075;historico
113;2023-03-06;39.26350869567116;40.36316924723817;35.73134521702671;36.78660998517591;22.6744495866285;4.89256578638634;4.514059891765866;4.474332297768757;0.8212674619008334;0.9646047566577467;190.48591292621998;historico
114;2023-03-13;36.027781997397994;29.641096049752605;35.399025397652146;37.10293440344467;22.857181203083996;4.779964467387493;4.674396961861532;5.267187174468682;1.401285815883386;0.0;177.1508534709325;historico
115;2023-03-20;32.88191836155056;21.92639206736838;31.664966312775142;32.94311782729679;10.561396677584867;4.06618588448977;3.387080295113641;2.692335088533234;0.5878029501909898;0.0;140.71119546490337;historico
116;2023-03-27;33.79502035895927;34.757084363106266;26.116033970419966;37.377416331629504;12.13557431790979;3.4807500965601084;2.2880167308051442;4.310840003168632;0.6632347019637131;0.0;154.92397087452238;historico
117;2023-04-03;21.345023293487973;20.204267918962724;20.628279198605767;18.083150318353113;6.620094023393008;2.531710566202941;0.7499680886751043;6.571400834041431;0.5716552754705562;0.0;97.30554951719262;historico
118;2023-04-10;36.81491328455609;27.72639695591174;31.665332994676504;23.074851139364565;16.392138569472586;3.213562792018106;2.911276029210166;2.8595668251189057;0.6102486525050079;0.009666666666666665;145.27795390950035;historico
119;2023-04-17;35.32127201655688;29.522404503168705;30.085874913525576;28.89537090852695;20.989130003204256;4.160089824999841;6.943503215919117;6.0877017181536255;0.5424038923738892;0.0;162.54775099642887;historico
120;2023-04-24;27.061596567058416;26.79200797773723;15.695347501579162;27.660981573177715;21.470179544007976;4.309538726448843;0.7950136155792713;14.173239172328971;0.5284334721179244;0.0;138.4863381500355;historico
121;2023-05-01;21.596069681771638;21.76569587795109;6.878742404090617;20.72540370179577;11.092362221294396;2.998226565096201;0.0;3.1573744374556836;0.27714380128952837;0.0;88.49101869074492;historico
122;2023-05-08;29.149068016709954;32.55499973418817;37.86229561470334;31.114894570620848;24.47002086071023;4.373861542264554;6.293283708070246;2.633047797864397;0.8121108233853992;0.0;169.26358266851716;historico
123;2023-05-15;30.577250240289505;29.099638398525137;33.014196202795794;34.94351433823036;21.723595889321516;3.005009955587078;5.1594717751037775;3.145984392724542;0.6792357523472989;0.0;161.347896944925;historico
124;2023-05-22;37.80688120466981;43.11551911901303;45.16929398675527;36.90455385428597;34.910319780424125;2.9011886166047436;0.0;4.331429181826238;0.8008928968552134;0.0;205.9400786404344;historico
125;2023-05-29;35.85541277342577;36.68748875142918;36.43057646221878;35.34581070975369;19.28437527374233;4.212593799968236;0.0;19.24291212550893;0.44992427743814684;0.0;187.50909417348507;historico
126;2023-06-05;32.03854384563999;27.245830523546516;31.51471433933474;31.758162280389662;41.652256592681034;3.4720186865597125;2.2349091310112517;17.669214668592062;0.44990935545700383;0.0;188.03555942321196;historico
127;2023-06-12;28.738551427825612;26.7066511117123;24.985727121971003;35.39709898121595;19.37073686565641;2.259996929467456;5.711011591029822;4.410167704340019;0.5723629258911749;0.0;148.15230465910975;historico
128;2023-06-19;30.267578223684023;24.74835555500806;38.91903567246993;35.39904846288138;23.788242365133907;3.3827777363277343;0.0;8.216076450795258;0.42512592684195877;0.0;165.14624039314225;historico
129;2023-06-26;36.248988424608804;27.56831606153785;23.866218188136195;31.41438586531601;25.187777319970756;3.9035953610839664;4.026463739298113;10.269693119373311;0.5686427023100741;0.0;163.0540807816351;historico
130;2023-07-03;48.59119026745074;35.255510959133815;53.11696428090916;23.919584786275156;14.229265227290277;4.145185597017372;6.534732795920189;28.97041045095886;0.7758036686438351;0.5182007740988133;216.05684880769823;historico
131;2023-07-10;34.10409163183551;26.570870994022048;28.890191049669035;24.22180439672114;16.129372056674764;6.301041001559803;4.105289471766938;7.186606323301845;0.8942111320011591;31.537172303392385;179.9406503609446;historico
132;2023-07-17;46.85969561450409;23.90242853222363;46.14497599449345;38.07814079890244;21.243969931930494;4.512100178187818;3.1279628072850545;9.721036852480964;0.8379511528330976;11.501542254178762;205.92980411701978;historico
133;2023-07-24;46.00344719512461;22.813522697787494;43.39267180546417;28.18067983885626;18.673595763550207;4.8699060509147385;3.506265917912202;6.757467767834368;0.9445001625953995;5.449380584825093;180.59143778486452;historico
134;2023-07-31;44.59363914650997;26.98402509393407;43.95516468842289;30.976493361370466;18.115459390787905;3.009608808038556;1.139575380377307;9.516065057326813;1.0755596468544282;2.5006710726209715;181.86626164624337;historico
135;2023-08-07;31.6204476266402;23.377871611379604;33.99079295644971;24.310144088905734;17.735702134806864;6.688081082603259;2.0788531202017766;5.630219018955778;1.0607561693485403;4.092469499141318;150.58533730843277;historico
136;2023-08-14;0.0;0.0;0.0;0.36862254384642446;0.0;0.0;0.0;0.0;0.0;0.0;0.36862254384642446;historico
137;2023-08-21;0.0;0.0;8.899855380186292;0.0;0.0;0.1341972745236333;5.945631348208426;0.0;0.040318323854508065;0.0;15.02000232677286;historico
138;2023-08-28;29.109448982084757;25.837916705906526;25.55201428915356;24.059141006353286;25.952716717150984;5.970281539740038;8.984303012434207;2.892350829262752;0.7844908323336822;0.9123119198004193;150.05497583422024;historico
139;2023-09-04;41.89978545363043;41.64683924807136;38.44838597462992;37.08778993719833;24.25757079068748;5.11330656788264;6.2963497143798275;14.494202191875708;1.1823531720163953;2.0993688814368;212.52595193180886;historico
140;2023-09-11;51.20436305756662;36.16560678294941;40.48243920772034;42.3648878824618;29.068553146786556;5.523222624384097;0.8368558940336543;9.103480496648247;1.213809110281947;1.8692698503458351;217.8324880531785;historico
141;2023-09-18;48.929365817125195;37.022378288600116;38.81040773083894;42.199398786713736;24.8883030409073;5.3874444836144315;7.3238822382785305;8.42672252958518;1.2004028478826057;0.911903086419753;215.10020884996578;historico
142;2023-09-25;46.73891991071102;30.29034312541335;47.42916046350423;32.856632034766385;14.299506245502997;6.76447748826525;0.6895015873421998;9.134301007753578;0.8265661746657095;1.7199721388530842;190.7493801767778;historico
143;2023-10-02;44.856507695592825;29.934570178913482;45.82272084609934;37.05972425029742;25.51697661206078;4.456809221297433;1.0055076885682122;6.473968805469672;0.9424289440753009;1.9236834484662204;197.99289769084066;historico
144;2023-10-09;21.776172081684138;18.401407249113426;26.061841875237512;23.974731473110033;12.711627200017368;3.721608503168908;1.874813325780951;4.02565776977338;0.9004557678261539;3.989076552228785;117.43739179794066;historico
145;2023-10-16;47.5782569856722;30.244612030679352;42.22994990052141;39.81764331995175;29.894968513679927;5.379641781411784;1.675846147613687;6.4748920580484075;0.6168574175139742;5.452753154633311;209.36542130972583;historico
146;2023-10-23;37.69469966658257;27.772106359615083;38.960077744526345;49.13368946360963;22.695238074306744;5.247391972943493;1.3406769180909492;10.11206486027655;0.8695313898572841;1.7705192628218083;195.59599571263044;historico
147;2023-10-30;30.52693739751295;26.839729013486405;22.069784048350613;34.91340387696824;10.789731897145943;5.897332383626435;4.440458701289676;6.257118629774436;1.0263078649640922;2.405107492370815;145.16591130548957;historico
148;2023-11-06;19.75069499284662;19.83338523453159;17.069476225118034;27.185560885397585;7.250100712830892;2.547066964298463;6.059732427177519;3.052514900490112;0.49212375652336027;2.643159746799251;105.88381584601342;historico
149;2023-11-13;40.71754171102312;30.02163560087646;39.02382486808604;45.51994915734499;26.585695024783607;5.440627900911957;10.138335603176209;2.2093514092269153;0.9468206179853745;2.6665923919075225;203.2703742853222;historico
150;2023-11-20;40.19306868637731;30.805194231364812;40.73853798597344;50.799452561307696;21.98272174215234;5.686200919500147;11.292001495596681;6.574474147722331;1.0374961962954972;1.0911423081308507;210.20029027442112;historico
151;2023-11-27;44.821063568771216;34.11865667961469;37.9123302431078;51.70178888551519;22.020277482236754;7.708999092897655;5.37893254395334;10.050953240051017;1.0554257661475406;1.180246992519445;215.94867449481467;historico
152;2023-12-04;13.606290280515786;13.640534500041577;17.40139920887401;19.924940509206436;4.957790603632809;1.7489706740123263;8.307092537251231;1.2195323020532738;0.18318806027669007;1.890283259050229;82.88002193491437;historico
153;2023-12-11;33.759603359358884;23.69957563645653;44.872631052410796;38.53928651082848;16.42502085419604;6.424118945185707;8.995670040352646;7.104114836799498;0.9599080588145948;1.8910819361030584;182.67101123050625;historico
154;2023-12-18;53.13291078239465;22.425783792845248;50.579066624304794;34.09577185687226;22.156156388477473;4.360999082509717;7.849527315403696;7.309180909980681;0.8711726821306087;0.40334733893557423;203.18391677385466;historico
155;2023-12-25;26.54302948298492;29.289086643301346;35.61438829399424;25.943245327565513;16.96981602672407;3.6637220051394257;15.752953787568655;11.201978927437331;0.4527927457276323;4.680330262571989;170.11134350301515;historico
156;2024-01-01;30.70234914130892;21.92671160175052;30.556298590718864;28.135597848314372;19.248614370795067;2.5828489026742965;0.5524956388259221;2.846999003229682;0.7198329243189948;2.5567729082015314;139.8285209301382;historico
157;2024-01-08;28.597126857819006;20.806147127546193;36.55486326098597;23.4023957796557;12.741546082341197;4.673070634344076;16.21851551341535;6.861366467880726;0.2873921405404846;3.7637577927889843;153.9061816573177;historico
158;2024-01-15;26.415149308931333;18.670411614858253;26.661356222426647;24.837106298466363;14.470642277224563;3.533219406668468;19.023685990780827;12.835394779605403;0.9231345375774085;4.33296379214862;151.7030642286879;historico
159;2024-01-22;27.63693486738545;23.68468869118883;27.997590194041344;24.405194171630292;19.75552749908566;4.773850175452399;18.15976916149323;6.655558516937596;0.6970518864624293;2.3651934841200952;156.1313586477973;historico
160;2024-01-29;37.249691478997946;29.121660766047935;40.78360604717963;27.69563152367035;20.344248854250797;7.673250812990622;11.364646863172995;8.454965929439687;0.9346583131435107;4.138920983357688;187.76128157225116;historico
161;2024-02-05;34.20607732960365;29.040778280976486;38.42939580328319;22.33399318668269;25.779678722692843;4.579221313212065;0.7661929602646467;13.506788479703388;0.7190484728798991;9.955424356379662;179.31659890567855;historico
162;2024-02-12;27.205239382254625;21.805748714800963;30.360608682309994;22.746088598565947;18.84115205068663;2.5915240734830833;1.8769476853273295;3.6058551710685802;0.6734577871277815;3.9163249768389132;133.62294712246387;historico
163;2024-02-19;16.89032392856709;14.668175037982284;15.05613752266948;13.187993188672191;11.81679846624516;1.0938194279310332;1.433980142282069;3.8789939640669506;0.44202849857121695;0.6293169594176311;79.09756713640512;historico
164;2024-02-26;30.703332209312205;26.693740244524754;29.360308105572887;24.021760164881474;14.777789368516547;5.222697454373771;4.184279470168272;2.1699510673717515;0.4747223879076279;4.699139692963581;142.30772016559288;historico
165;2024-03-04;33.94868688228291;23.691410389357095;39.120924857695115;27.807557826361563;21.65048108053489;5.577953209794996;4.223132291986491;5.070783305013012;1.0407744912457983;4.314600013442416;166.44630434771426;historico
166;2024-03-11;25.548214978475535;28.35416613900967;32.122969781303794;23.458864356042426;15.615209666272749;3.7012666186350343;1.7656722096794195;5.9230230262765335;0.5546196339278495;4.889423293331174;141.93342970295416;historico
167;2024-03-18;34.74196726865586;30.192112722348845;35.00069598642577;28.31960653814169;18.883028637708982;4.116714982908139;2.0780492230409715;4.6060614474291866;0.5640150209627542;5.852983715180111;164.3552355428023;historico
168;2024-03-25;19.198287223353155;12.880984958837717;19.24814787341436;11.766533118141107;9.452199557765073;2.5035085334481817;10.94274175403078;3.0975205571445636;0.7465028004907178;2.6958975195131543;92.5323238961388;historico
169;2024-04-01;31.969617888778945;27.73612249827843;32.142738371723105;26.50860924535585;18.292558908755503;2.1057624537587545;2.834584656287719;5.584061047671542;0.9370015581811064;1.071681185668205;149.18273781445916;historico
170;2024-04-08;27.48362684333718;26.064843547051407;30.491162325764996;17.616964139281077;16.856436655982662;3.641833451850487;1.1580988774457364;4.086209731688436;0.3996261501122903;1.4802590006231833;129.27906072313746;historico
171;2024-04-15;30.305375972325944;24.546512245972256;30.45576309532168;29.045070905702765;20.41074775523735;6.147447323804856;2.448606452449977;5.239069057784849;2.2005339896868996;3.7677357743973108;154.5668625726839;historico
172;2024-04-22;32.313954383853044;32.4134872877402;20.224744414698193;28.673183675893636;25.4643046915926;4.106109126169725;2.5761067996874285;7.1438969873854195;0.7142747407374825;9.296013819989165;162.9260759277469;historico
173;2024-04-29;12.762527029274594;15.68380296599439;8.408114907774682;9.542240530917775;9.748756368055886;1.9316401820674278;0.0;2.577775006924324;0.1566113054888882;2.0883273592656075;62.89979565576357;historico
174;2024-05-06;31.79073136490149;27.134720586773593;20.601438430654113;21.47542312984633;21.483424929181652;5.459615464981136;3.0543104168798827;11.921780924833552;1.2593406521150317;2.6968320159619865;146.87761791612877;historico
175;2024-05-13;28.937993158694454;27.532603353663802;24.151860663494677;21.478700093289433;20.12804497377325;3.5806774479438785;3.552793832941016;4.760677215886233;0.885776075320051;4.469061179815359;139.47818799482215;historico
176;2024-05-20;33.08621262554418;29.284126814901494;35.76466513191564;32.22273580438478;21.585259830478815;4.105667603146447;0.0;6.533796921142822;1.7882552709871147;7.3073152556919165;171.67803525819323;historico
177;2024-05-27;35.053703666067406;30.789154584847036;44.281827833364375;26.16013000201057;19.98769537693894;3.073407148574725;0.0;11.921159629916486;0.7654168247447807;3.5376890498991496;175.5701841163635;historico
178;2024-06-03;25.6684591497874;22.915298199305774;23.868415844737505;21.02322463061054;14.536073054543406;1.9062202342569443;2.228341786439609;9.140641564944577;0.9377382103566928;1.0480746554886624;123.27248733047111;historico
179;2024-06-10;33.99044827080177;24.211710895552905;20.072233869289285;23.069933758745435;13.59368985127822;3.4920757083941707;0.427933548295653;4.771479517194567;0.9704644733061139;6.027941772012069;130.62791166487017;historico
180;2024-06-17;35.41797481852497;27.92682411668784;29.07621716790439;24.346722621998417;19.528525984362638;3.442538453119634;2.1591735809886834;9.312424504567304;1.0642937354190498;6.184446782167352;158.45914176574027;historico
181;2024-06-24;42.02900240159761;25.724058757906437;26.66823492774888;25.513323492916307;21.643600215859887;5.031555917517983;2.727894091404148;6.310225122188681;0.6701685364558808;6.52722542677131;162.84528889036713;historico
182;2024-07-01;45.832735573575434;25.825798835821644;35.01908188804769;29.889318030703215;21.997131309360032;2.536861107311069;0.8241081845694986;11.215091979821016;1.6789460679358275;9.14732389187718;183.96639686902262;historico
183;2024-07-08;46.320804272870944;30.905767770897313;33.490500947425396;26.120615850736236;21.871610936015145;4.4223993453658235;1.9189030297852396;16.582767127884626;1.211116409240828;5.258816691458998;188.10330238168055;historico
184;2024-07-15;33.372149508897394;26.74513025886643;32.79171496115215;20.039973582042023;24.42649386171148;4.542461218197439;3.777807675648231;16.468617825208025;1.0914021097708484;1.7568458115633452;165.01259681305737;historico
185;2024-07-22;22.06568626140267;17.955974206498507;22.71238335612609;16.13116139613181;18.279924411677396;3.7859563356648835;3.1904117424252636;6.2327157645465405;0.5343898698834891;3.0503293349492244;113.93893267930588;historico
186;2024-07-29;43.78073002060684;29.346245135336773;40.86282614336627;31.637313361798167;25.061099113953194;8.753519074876895;4.128346679670724;12.196356960445886;0.42812641668878304;5.724564075282406;201.91912698202594;historico
187;2024-08-05;24.97444914719048;26.273009736951195;40.97521239774476;18.663685088493914;15.470307802601805;7.474168183748388;3.6766474947048993;15.414443700680915;1.0201680367432149;8.743456700209208;162.6855482890688;historico
188;2024-08-12;0.0;0.0;0.0;0.0;0.0;0.0;7.047419790028014;0.0;0.0;0.0;7.047419790028014;historico
189;2024-08-19;0.0;0.0;8.622847046534611;0.0;0.0;1.0993722489863824;;0.0;0.0;0.0;9.722219295520993;historico
190;2024-08-26;0.0;19.744392740009726;23.81041517461454;12.49376211289809;21.19204550324111;6.4773349819622155;;2.7623914141405943;1.09552134969159;3.8887719252911923;91.46463520184908;historico
191;2024-09-02;0.0;27.650424124456094;37.81606604148862;33.34988530115804;18.388258779649586;4.4548220857289085;;18.493772885528898;1.648948544836942;2.011198669355253;143.81337643220235;historico
192;2024-09-09;0.0;35.409496435596864;62.504050422147756;30.016292259642594;21.279289326878857;6.300271120636818;;9.994820093231015;1.8637608965874046;6.028271592791629;173.39625214751294;historico
193;2024-09-16;0.0;40.50764769028984;49.881117427385945;47.88960642438403;23.244000394886346;8.812209669936761;;19.0029033651603;1.8155262228158544;7.276153287682421;198.4291644825415;historico
194;2024-09-23;0.0;37.528101907868844;66.26278582951703;37.912997008108086;26.922072386416232;7.818699296903384;;8.230679396682365;0.9501708913162616;6.8213664354713615;192.44687315228356;historico
195;2024-09-30;13.414866901229196;36.96148107654204;64.64470985877041;37.378887916699895;33.091363796469004;5.240223090046214;;4.338938673882371;0.9500414648485784;9.34539420488146;205.36590698336917;historico
196;2024-10-07;35.959141679058696;34.35224609422717;49.67945447789928;44.81518896613893;22.66032522194216;6.051259898497614;;13.350830888566565;0.8423726414796608;5.729610900330684;213.4404307681408;historico
197;2024-10-14;39.93403475506126;48.112891137085896;58.535503734981624;49.30259084880611;25.854071897990778;11.15581222800028;;11.72007667452026;1.1802843480271359;5.89571894617116;251.6909845706445;historico
198;2024-10-21;32.06485107903565;39.10251155417055;47.55466016450629;42.70084826454861;26.515556012976557;7.499751854219427;;8.448656432352099;0.8688301825702708;10.269269534503213;215.02493507888266;historico
199;2024-10-28;28.769132763991173;27.574830794187456;37.80628969065736;30.126309353936627;25.925666121708655;4.472365211418364;;4.46682595695886;1.4012349666063688;9.654683991717883;170.19733885118276;historico
200;2024-11-04;47.61539979412583;26.313782766163506;53.78935458022874;35.50143404480043;22.75772809151399;4.076994680856414;;9.632500924333277;0.8171509384235226;9.128763018813284;209.633108839259;historico
201;2024-11-11;56.19676662003998;39.52900359077938;59.05321072919112;46.8742021275125;29.75195317514065;7.875051913603344;;3.3199490656889763;0.953351911340043;6.900770755401165;220.76780210229265;prediccion
202;2024-11-18;49.68293056468513;40.01687113373622;54.760614031200056;47.85661184129549;28.110704380862412;8.079658747808338;;7.409322497819453;1.501078609271866;6.7654310015300645;218.86713417819004;prediccion
203;2024-11-25;52.67618180505966;42.84063498143275;48.67133264534368;48.2652947137078;22.759313538880274;8.64856975812311;;11.588856081977333;1.184577229582585;6.415303395398063;217.944821897024;prediccion
204;2024-12-02;21.97619206023727;16.525191395532048;24.712292859171235;17.08626418179867;6.847645393828877;2.6671654897453987;;2.454977380970017;0.5140993496352526;8.241203712864069;76.59322197307463;prediccion
205;2024-12-09;51.89668510327584;37.266809762146266;61.42009381767289;42.42598971734104;23.632842238590307;6.459488404203956;;15.684759427965648;1.0781156938295382;6.538940493542909;227.36346641900963;prediccion
206;2024-12-16;51.4837301373611;26.858774842674247;59.98396581686464;35.008457845302885;18.791914074044158;5.574752832535441;;6.740928126931298;0.5436906687831217;7.147698382847466;197.2495063890885;prediccion
207;2024-12-23;39.458608460391055;27.925617633259755;47.02339241941487;30.978481897012486;16.179983470795392;5.508932693875379;;9.273427557469551;0.7188927648691938;7.468709261835646;184.37474251261304;prediccion
208;2024-12-30;37.79064612249908;20.74509584926706;40.304764237156306;27.211934589255726;13.17883036532783;4.56518712079294;;5.2595137470971665;0.616341562359105;6.857171549541148;150.72479176420686;prediccion
209;2025-01-06;45.084012457392035;19.816812916159503;49.69894993811026;34.1966732787158;14.906733584475285;5.266595385546849;;8.529027772194425;0.74249568489221;7.231990938958204;193.94284842992082;prediccion
210;2025-01-13;39.71922067023049;27.79657029737396;50.58919668375479;32.394080717390196;17.765510822799428;6.806908509845922;;7.2610383908243765;0.8286319586524384;7.164830899741053;197.0603940440678;prediccion
211;2025-01-20;40.99660230353697;24.216001509404137;43.02162598000126;28.12963421090496;14.402743408388018;6.579357480083194;;6.32470509387526;0.7447510844375431;6.562791623376284;182.83375285750756;prediccion
212;2025-01-27;42.54386670636902;29.622422333598763;47.32028741705283;33.3394813710815;17.965865427766527;6.534392282312756;;6.651076618972892;1.0046972201708197;7.038321486846556;206.00707312879572;prediccion
213;2025-02-03;45.25576454601464;30.945403908932704;54.857000243603025;33.42388466064623;23.529615231880733;5.413009167878144;;9.321164712283458;0.7693144327728524;8.728661334576206;214.79795350324733;prediccion
214;2025-02-10;50.40799877539751;28.034986299635552;54.22427538506888;32.1699722423553;19.763144476067467;6.328760720434265;;6.9922389819069775;0.8744862440797886;6.868272721427806;214.39997984246605;prediccion
215;2025-02-17;29.94080494444921;16.36349138533938;36.17202814614689;16.01010216245875;13.255296929670257;3.2284321522122026;;4.964815760295043;0.5099204431356363;6.574945485147039;139.21032565730684;prediccion
216;2025-02-24;41.559248386833495;28.28666705642189;46.467700637316234;27.958403697148036;15.561255831648042;6.894056730454984;;4.361184967371728;0.7775020421901048;7.0595512168117915;192.5955093176859;prediccion
